Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
37,38,6,5,32,33,0,Train/1/00001_00051_00008.png
38,38,6,5,33,33,0,Train/1/00001_00051_00009.png
38,38,6,5,33,33,0,Train/1/00001_00051_00010.png
39,41,5,6,33,36,0,Train/1/00001_00051_00011.png
41,43,5,6,35,38,0,Train/1/00001_00051_00012.png
41,43,5,5,36,38,0,Train/1/00001_00051_00013.png
41,44,5,6,36,39,0,Train/1/00001_00051_00014.png
43,45,5,5,38,40,0,Train/1/00001_00051_00015.png
45,46,5,5,40,41,0,Train/1/00001_00051_00016.png
48,48,5,5,43,43,0,Train/1/00001_00051_00017.png
48,51,5,6,43,46,0,Train/1/00001_00051_00018.png
51,53,5,6,45,48,0,Train/1/00001_00051_00019.png
52,55,5,6,47,50,0,Train/1/00001_00051_00020.png
55,56,6,5,49,51,0,Train/1/00001_00051_00021.png
60,60,6,6,54,55,0,Train/1/00001_00051_00022.png
61,63,5,6,55,58,0,Train/1/00001_00051_00023.png
64,67,6,6,59,61,0,Train/1/00001_00051_00024.png
71,72,6,7,65,66,0,Train/1/00001_00051_00025.png
73,74,6,7,67,68,0,Train/1/00001_00051_00026.png
81,82,7,8,73,74,0,Train/1/00001_00051_00027.png
88,88,8,7,81,80,0,Train/1/00001_00051_00028.png
96,96,9,9,88,88,0,Train/1/00001_00051_00029.png
27,28,6,5,21,22,0,Train/1/00001_00052_00000.png
28,28,6,5,22,23,0,Train/1/00001_00052_00001.png
28,30,6,6,23,25,0,Train/1/00001_00052_00002.png
27,30,5,5,22,24,0,Train/1/00001_00052_00003.png
29,31,6,6,24,26,0,Train/1/00001_00052_00004.png
29,32,5,5,24,26,0,Train/1/00001_00052_00005.png
32,33,6,5,27,28,0,Train/1/00001_00052_00006.png
33,34,6,6,27,29,0,Train/1/00001_00052_00007.png
32,35,5,6,27,30,0,Train/1/00001_00052_00008.png
33,36,5,6,28,31,0,Train/1/00001_00052_00009.png
34,35,6,5,29,30,0,Train/1/00001_00052_00010.png
36,36,6,5,30,31,0,Train/1/00001_00052_00011.png
36,37,6,6,31,32,0,Train/1/00001_00052_00012.png
38,39,6,5,33,34,0,Train/1/00001_00052_00013.png
39,41,6,6,34,36,0,Train/1/00001_00052_00014.png
41,42,6,6,36,37,0,Train/1/00001_00052_00015.png
41,43,6,6,36,38,0,Train/1/00001_00052_00016.png
45,46,6,6,39,41,0,Train/1/00001_00052_00017.png
47,50,5,6,41,44,0,Train/1/00001_00052_00018.png
50,52,5,6,45,47,0,Train/1/00001_00052_00019.png
52,54,5,6,46,49,0,Train/1/00001_00052_00020.png
55,54,6,5,50,49,0,Train/1/00001_00052_00021.png
57,59,5,5,52,54,0,Train/1/00001_00052_00022.png
63,64,6,6,58,59,0,Train/1/00001_00052_00023.png
70,69,7,6,64,63,0,Train/1/00001_00052_00024.png
76,76,6,6,69,70,0,Train/1/00001_00052_00025.png
83,84,7,8,76,77,0,Train/1/00001_00052_00026.png
92,93,8,8,84,84,0,Train/1/00001_00052_00027.png
101,101,8,9,92,92,0,Train/1/00001_00052_00028.png
118,117,10,10,108,107,0,Train/1/00001_00052_00029.png
51,54,6,5,46,49,0,Train/1/00001_00053_00000.png
51,54,5,5,46,49,0,Train/1/00001_00053_00001.png
54,57,6,6,49,52,0,Train/1/00001_00053_00002.png
54,56,6,5,49,51,0,Train/1/00001_00053_00003.png
53,56,5,5,48,51,0,Train/1/00001_00053_00004.png
54,57,5,6,49,52,0,Train/1/00001_00053_00005.png
57,58,6,5,52,53,0,Train/1/00001_00053_00006.png
56,59,5,6,51,54,0,Train/1/00001_00053_00007.png
58,62,5,6,53,57,0,Train/1/00001_00053_00008.png
60,61,6,5,55,56,0,Train/1/00001_00053_00009.png
61,64,6,6,56,59,0,Train/1/00001_00053_00010.png
60,64,5,6,55,59,0,Train/1/00001_00053_00011.png
62,70,5,7,57,64,0,Train/1/00001_00053_00012.png
62,70,5,7,57,64,0,Train/1/00001_00053_00013.png
64,71,6,6,59,65,0,Train/1/00001_00053_00014.png
65,71,6,6,60,65,0,Train/1/00001_00053_00015.png
67,73,6,6,61,67,0,Train/1/00001_00053_00016.png
71,76,7,7,65,70,0,Train/1/00001_00053_00017.png
70,76,6,7,64,70,0,Train/1/00001_00053_00018.png
73,81,6,7,67,74,0,Train/1/00001_00053_00019.png
74,84,6,8,68,77,0,Train/1/00001_00053_00020.png
80,85,8,7,73,78,0,Train/1/00001_00053_00021.png
81,88,8,8,74,81,0,Train/1/00001_00053_00022.png
81,93,7,8,74,85,0,Train/1/00001_00053_00023.png
83,97,7,9,76,89,0,Train/1/00001_00053_00024.png
85,101,7,9,78,93,0,Train/1/00001_00053_00025.png
87,105,7,9,80,96,0,Train/1/00001_00053_00026.png
93,110,9,10,85,101,0,Train/1/00001_00053_00027.png
94,111,8,9,86,102,0,Train/1/00001_00053_00028.png
94,122,8,11,91,112,0,Train/1/00001_00053_00029.png
37,36,6,6,32,31,0,Train/1/00001_00054_00000.png
37,37,5,6,32,32,0,Train/1/00001_00054_00001.png
39,38,6,6,34,33,0,Train/1/00001_00054_00002.png
40,39,6,6,35,34,0,Train/1/00001_00054_00003.png
39,39,5,6,34,34,0,Train/1/00001_00054_00004.png
41,40,5,6,35,34,0,Train/1/00001_00054_00005.png
42,41,6,6,37,35,0,Train/1/00001_00054_00006.png
42,41,5,6,37,36,0,Train/1/00001_00054_00007.png
45,42,6,5,39,36,0,Train/1/00001_00054_00008.png
45,42,6,5,40,37,0,Train/1/00001_00054_00009.png
45,43,5,6,40,38,0,Train/1/00001_00054_00010.png
45,43,5,5,40,38,0,Train/1/00001_00054_00011.png
46,46,5,6,41,40,0,Train/1/00001_00054_00012.png
48,46,6,5,43,41,0,Train/1/00001_00054_00013.png
50,49,6,6,45,44,0,Train/1/00001_00054_00014.png
50,50,5,6,45,45,0,Train/1/00001_00054_00015.png
53,52,6,6,48,47,0,Train/1/00001_00054_00016.png
54,54,5,6,49,49,0,Train/1/00001_00054_00017.png
57,56,6,6,52,51,0,Train/1/00001_00054_00018.png
60,57,6,5,55,52,0,Train/1/00001_00054_00019.png
62,61,5,6,57,56,0,Train/1/00001_00054_00020.png
63,61,5,5,58,56,0,Train/1/00001_00054_00021.png
68,65,7,6,62,60,0,Train/1/00001_00054_00022.png
71,70,6,6,65,64,0,Train/1/00001_00054_00023.png
75,74,6,6,69,67,0,Train/1/00001_00054_00024.png
82,81,8,8,75,73,0,Train/1/00001_00054_00025.png
86,85,7,8,79,78,0,Train/1/00001_00054_00026.png
95,93,9,8,87,84,0,Train/1/00001_00054_00027.png
97,97,8,9,89,89,0,Train/1/00001_00054_00028.png
106,105,9,9,97,96,0,Train/1/00001_00054_00029.png
48,59,6,6,47,54,0,Train/1/00001_00055_00000.png
53,59,6,5,48,54,0,Train/1/00001_00055_00001.png
53,59,6,5,48,54,0,Train/1/00001_00055_00002.png
52,59,5,6,47,54,0,Train/1/00001_00055_00003.png
54,60,6,6,49,55,0,Train/1/00001_00055_00004.png
56,62,6,6,51,57,0,Train/1/00001_00055_00005.png
57,62,6,5,52,57,0,Train/1/00001_00055_00006.png
57,63,6,6,52,58,0,Train/1/00001_00055_00007.png
58,67,6,6,53,61,0,Train/1/00001_00055_00008.png
57,67,5,6,52,61,0,Train/1/00001_00055_00009.png
57,68,5,7,52,62,0,Train/1/00001_00055_00010.png
59,68,5,6,54,62,0,Train/1/00001_00055_00011.png
62,71,6,7,57,65,0,Train/1/00001_00055_00012.png
62,71,5,6,57,65,0,Train/1/00001_00055_00013.png
61,71,5,6,56,65,0,Train/1/00001_00055_00014.png
62,72,5,6,57,66,0,Train/1/00001_00055_00015.png
67,76,6,7,61,70,0,Train/1/00001_00055_00016.png
68,76,6,7,62,70,0,Train/1/00001_00055_00017.png
70,76,7,7,64,70,0,Train/1/00001_00055_00018.png
70,80,6,8,64,73,0,Train/1/00001_00055_00019.png
72,82,6,7,66,75,0,Train/1/00001_00055_00020.png
75,86,7,8,69,79,0,Train/1/00001_00055_00021.png
75,86,6,8,69,79,0,Train/1/00001_00055_00022.png
79,88,7,8,72,81,0,Train/1/00001_00055_00023.png
81,91,8,8,74,83,0,Train/1/00001_00055_00024.png
82,95,7,8,75,87,0,Train/1/00001_00055_00025.png
84,97,8,9,77,89,0,Train/1/00001_00055_00026.png
84,99,7,8,77,91,0,Train/1/00001_00055_00027.png
88,106,7,10,81,97,0,Train/1/00001_00055_00028.png
95,111,9,10,87,102,0,Train/1/00001_00055_00029.png
39,40,5,6,34,35,0,Train/1/00001_00056_00000.png
38,40,5,5,33,35,0,Train/1/00001_00056_00001.png
39,41,5,5,34,36,0,Train/1/00001_00056_00002.png
40,43,5,6,35,38,0,Train/1/00001_00056_00003.png
41,43,6,6,36,38,0,Train/1/00001_00056_00004.png
41,44,5,6,35,38,0,Train/1/00001_00056_00005.png
42,43,5,6,36,38,0,Train/1/00001_00056_00006.png
42,42,5,5,37,37,0,Train/1/00001_00056_00007.png
43,45,5,6,38,39,0,Train/1/00001_00056_00008.png
44,46,6,6,39,41,0,Train/1/00001_00056_00009.png
44,46,5,5,39,41,0,Train/1/00001_00056_00010.png
47,48,6,5,42,43,0,Train/1/00001_00056_00011.png
48,50,6,6,42,44,0,Train/1/00001_00056_00012.png
47,50,5,5,42,44,0,Train/1/00001_00056_00013.png
50,51,6,5,44,45,0,Train/1/00001_00056_00014.png
51,52,6,5,46,47,0,Train/1/00001_00056_00015.png
53,55,5,6,48,50,0,Train/1/00001_00056_00016.png
55,57,5,6,50,52,0,Train/1/00001_00056_00017.png
58,58,6,5,53,53,0,Train/1/00001_00056_00018.png
59,61,6,6,54,55,0,Train/1/00001_00056_00019.png
60,62,5,5,55,57,0,Train/1/00001_00056_00020.png
63,67,5,6,58,61,0,Train/1/00001_00056_00021.png
69,72,6,7,63,66,0,Train/1/00001_00056_00022.png
72,75,6,7,66,69,0,Train/1/00001_00056_00023.png
76,81,6,8,70,74,0,Train/1/00001_00056_00024.png
83,84,8,7,76,77,0,Train/1/00001_00056_00025.png
92,93,8,8,84,85,0,Train/1/00001_00056_00026.png
98,98,9,9,90,90,0,Train/1/00001_00056_00027.png
108,110,9,10,99,101,0,Train/1/00001_00056_00028.png
119,120,10,11,109,110,0,Train/1/00001_00056_00029.png
28,28,5,5,23,23,0,Train/1/00001_00057_00000.png
29,29,6,6,24,24,0,Train/1/00001_00057_00001.png
29,30,5,6,24,25,0,Train/1/00001_00057_00002.png
31,30,6,5,26,25,0,Train/1/00001_00057_00003.png
31,32,6,6,26,26,0,Train/1/00001_00057_00004.png
31,31,6,6,25,26,0,Train/1/00001_00057_00005.png
31,31,5,5,25,25,0,Train/1/00001_00057_00006.png
33,33,6,6,28,28,0,Train/1/00001_00057_00007.png
33,33,5,5,28,28,0,Train/1/00001_00057_00008.png
35,34,6,5,30,29,0,Train/1/00001_00057_00009.png
36,35,6,5,31,30,0,Train/1/00001_00057_00010.png
37,37,6,6,32,32,0,Train/1/00001_00057_00011.png
37,37,5,6,31,32,0,Train/1/00001_00057_00012.png
37,37,5,5,32,32,0,Train/1/00001_00057_00013.png
38,38,5,5,33,33,0,Train/1/00001_00057_00014.png
40,39,6,5,35,34,0,Train/1/00001_00057_00015.png
40,41,5,6,35,36,0,Train/1/00001_00057_00016.png
42,42,6,6,37,37,0,Train/1/00001_00057_00017.png
43,42,5,5,37,37,0,Train/1/00001_00057_00018.png
44,45,5,6,38,40,0,Train/1/00001_00057_00019.png
45,46,5,6,39,41,0,Train/1/00001_00057_00020.png
46,46,5,5,41,41,0,Train/1/00001_00057_00021.png
48,49,5,6,43,44,0,Train/1/00001_00057_00022.png
51,50,6,5,46,45,0,Train/1/00001_00057_00023.png
52,53,5,6,47,48,0,Train/1/00001_00057_00024.png
57,57,6,6,52,52,0,Train/1/00001_00057_00025.png
59,60,5,6,53,54,0,Train/1/00001_00057_00026.png
61,60,6,5,56,55,0,Train/1/00001_00057_00027.png
62,63,5,6,57,58,0,Train/1/00001_00057_00028.png
71,72,7,7,64,65,0,Train/1/00001_00057_00029.png
28,28,5,5,23,23,0,Train/1/00001_00058_00000.png
29,28,6,5,24,23,0,Train/1/00001_00058_00001.png
29,31,5,6,24,25,0,Train/1/00001_00058_00002.png
31,31,6,6,26,26,0,Train/1/00001_00058_00003.png
31,31,5,5,25,26,0,Train/1/00001_00058_00004.png
32,32,6,5,27,27,0,Train/1/00001_00058_00005.png
34,35,5,6,28,29,0,Train/1/00001_00058_00006.png
34,36,5,6,29,31,0,Train/1/00001_00058_00007.png
36,36,5,5,30,31,0,Train/1/00001_00058_00008.png
37,38,5,6,31,33,0,Train/1/00001_00058_00009.png
39,40,5,6,33,34,0,Train/1/00001_00058_00010.png
41,40,6,5,36,34,0,Train/1/00001_00058_00011.png
43,40,6,5,38,35,0,Train/1/00001_00058_00012.png
45,42,6,5,39,37,0,Train/1/00001_00058_00013.png
45,45,5,6,40,40,0,Train/1/00001_00058_00014.png
49,46,5,6,43,41,0,Train/1/00001_00058_00015.png
50,48,6,6,45,42,0,Train/1/00001_00058_00016.png
52,50,6,6,47,45,0,Train/1/00001_00058_00017.png
56,52,6,5,51,47,0,Train/1/00001_00058_00018.png
58,56,6,6,53,51,0,Train/1/00001_00058_00019.png
61,58,6,6,56,53,0,Train/1/00001_00058_00020.png
64,62,5,6,59,57,0,Train/1/00001_00058_00021.png
71,63,7,5,65,58,0,Train/1/00001_00058_00022.png
74,71,6,7,67,64,0,Train/1/00001_00058_00023.png
82,74,8,6,74,68,0,Train/1/00001_00058_00024.png
86,82,8,8,79,75,0,Train/1/00001_00058_00025.png
94,87,9,8,85,80,0,Train/1/00001_00058_00026.png
97,94,9,8,89,86,0,Train/1/00001_00058_00027.png
102,99,9,9,93,90,0,Train/1/00001_00058_00028.png
105,101,9,9,96,92,0,Train/1/00001_00058_00029.png
31,33,5,5,26,28,0,Train/1/00001_00059_00000.png
35,34,6,5,30,29,0,Train/1/00001_00059_00001.png
36,35,6,5,30,29,0,Train/1/00001_00059_00002.png
35,35,5,5,30,30,0,Train/1/00001_00059_00003.png
37,37,6,5,32,32,0,Train/1/00001_00059_00004.png
37,38,5,6,32,32,0,Train/1/00001_00059_00005.png
38,39,6,6,33,34,0,Train/1/00001_00059_00006.png
38,40,5,5,33,35,0,Train/1/00001_00059_00007.png
39,40,5,5,34,35,0,Train/1/00001_00059_00008.png
41,41,6,6,36,36,0,Train/1/00001_00059_00009.png
42,42,5,5,36,37,0,Train/1/00001_00059_00010.png
44,44,6,5,39,39,0,Train/1/00001_00059_00011.png
44,46,5,6,39,40,0,Train/1/00001_00059_00012.png
47,46,6,6,42,41,0,Train/1/00001_00059_00013.png
47,48,5,5,42,42,0,Train/1/00001_00059_00014.png
50,50,6,6,45,45,0,Train/1/00001_00059_00015.png
52,50,6,6,47,45,0,Train/1/00001_00059_00016.png
53,54,6,6,48,49,0,Train/1/00001_00059_00017.png
54,54,5,5,49,49,0,Train/1/00001_00059_00018.png
57,58,5,5,51,52,0,Train/1/00001_00059_00019.png
60,60,5,5,54,55,0,Train/1/00001_00059_00020.png
63,62,6,5,58,57,0,Train/1/00001_00059_00021.png
69,68,7,6,63,62,0,Train/1/00001_00059_00022.png
71,72,6,7,65,66,0,Train/1/00001_00059_00023.png
76,80,6,8,70,73,0,Train/1/00001_00059_00024.png
82,86,7,8,75,79,0,Train/1/00001_00059_00025.png
89,93,8,9,82,85,0,Train/1/00001_00059_00026.png
94,97,8,8,86,89,0,Train/1/00001_00059_00027.png
106,109,10,10,97,100,0,Train/1/00001_00059_00028.png
117,120,10,10,107,110,0,Train/1/00001_00059_00029.png
34,33,6,5,29,28,0,Train/1/00001_00060_00000.png
33,34,5,6,28,29,0,Train/1/00001_00060_00001.png
34,33,6,5,29,28,0,Train/1/00001_00060_00002.png
36,35,6,6,30,30,0,Train/1/00001_00060_00003.png
36,36,5,6,31,31,0,Train/1/00001_00060_00004.png
36,36,5,5,31,31,0,Train/1/00001_00060_00005.png
38,37,5,6,32,32,0,Train/1/00001_00060_00006.png
38,38,5,5,33,32,0,Train/1/00001_00060_00007.png
37,37,5,5,32,32,0,Train/1/00001_00060_00008.png
40,39,6,6,35,34,0,Train/1/00001_00060_00009.png
41,40,5,6,35,34,0,Train/1/00001_00060_00010.png
43,41,6,5,38,35,0,Train/1/00001_00060_00011.png
43,42,5,5,38,37,0,Train/1/00001_00060_00012.png
45,45,6,6,40,40,0,Train/1/00001_00060_00013.png
45,47,5,6,40,42,0,Train/1/00001_00060_00014.png
46,47,5,5,41,42,0,Train/1/00001_00060_00015.png
48,48,6,5,43,43,0,Train/1/00001_00060_00016.png
49,50,6,5,44,44,0,Train/1/00001_00060_00017.png
49,50,5,5,44,45,0,Train/1/00001_00060_00018.png
52,52,6,6,46,47,0,Train/1/00001_00060_00019.png
53,54,5,5,48,49,0,Train/1/00001_00060_00020.png
56,57,6,5,51,51,0,Train/1/00001_00060_00021.png
58,59,6,6,53,54,0,Train/1/00001_00060_00022.png
61,61,6,6,55,56,0,Train/1/00001_00060_00023.png
63,65,5,6,58,60,0,Train/1/00001_00060_00024.png
69,71,7,7,63,65,0,Train/1/00001_00060_00025.png
72,73,7,7,66,67,0,Train/1/00001_00060_00026.png
75,80,7,8,69,73,0,Train/1/00001_00060_00027.png
83,85,7,7,76,78,0,Train/1/00001_00060_00028.png
88,92,8,9,81,84,0,Train/1/00001_00060_00029.png
33,34,6,5,28,29,0,Train/1/00001_00061_00000.png
33,34,6,5,28,29,0,Train/1/00001_00061_00001.png
33,36,6,6,28,30,0,Train/1/00001_00061_00002.png
34,35,6,5,29,30,0,Train/1/00001_00061_00003.png
33,35,5,5,28,30,0,Train/1/00001_00061_00004.png
35,36,6,5,29,30,0,Train/1/00001_00061_00005.png
36,36,6,5,31,31,0,Train/1/00001_00061_00006.png
37,37,6,5,31,31,0,Train/1/00001_00061_00007.png
37,37,6,5,32,32,0,Train/1/00001_00061_00008.png
37,39,5,5,32,33,0,Train/1/00001_00061_00009.png
38,40,5,5,33,34,0,Train/1/00001_00061_00010.png
40,40,6,5,34,34,0,Train/1/00001_00061_00011.png
39,40,5,5,34,35,0,Train/1/00001_00061_00012.png
41,42,6,6,36,37,0,Train/1/00001_00061_00013.png
41,43,5,6,35,37,0,Train/1/00001_00061_00014.png
41,42,5,5,36,37,0,Train/1/00001_00061_00015.png
41,44,5,6,36,39,0,Train/1/00001_00061_00016.png
41,45,5,6,36,40,0,Train/1/00001_00061_00017.png
44,47,6,6,39,42,0,Train/1/00001_00061_00018.png
46,48,6,6,41,43,0,Train/1/00001_00061_00019.png
47,48,6,5,42,43,0,Train/1/00001_00061_00020.png
48,49,6,5,43,44,0,Train/1/00001_00061_00021.png
50,52,6,6,45,47,0,Train/1/00001_00061_00022.png
52,54,6,6,47,49,0,Train/1/00001_00061_00023.png
52,55,5,6,47,50,0,Train/1/00001_00061_00024.png
54,54,6,5,49,49,0,Train/1/00001_00061_00025.png
57,58,6,5,52,53,0,Train/1/00001_00061_00026.png
57,60,5,5,52,55,0,Train/1/00001_00061_00027.png
60,61,6,5,55,56,0,Train/1/00001_00061_00028.png
62,67,5,6,57,61,0,Train/1/00001_00061_00029.png
32,31,6,5,27,26,0,Train/1/00001_00062_00000.png
32,32,5,5,27,27,0,Train/1/00001_00062_00001.png
32,33,5,6,27,28,0,Train/1/00001_00062_00002.png
33,33,5,6,27,28,0,Train/1/00001_00062_00003.png
33,33,5,6,27,28,0,Train/1/00001_00062_00004.png
34,35,6,6,29,30,0,Train/1/00001_00062_00005.png
33,34,5,5,28,29,0,Train/1/00001_00062_00006.png
35,35,5,5,30,30,0,Train/1/00001_00062_00007.png
36,35,6,5,31,30,0,Train/1/00001_00062_00008.png
35,36,5,5,30,31,0,Train/1/00001_00062_00009.png
36,37,5,5,31,32,0,Train/1/00001_00062_00010.png
38,38,6,6,32,32,0,Train/1/00001_00062_00011.png
39,39,6,6,34,34,0,Train/1/00001_00062_00012.png
40,39,6,5,34,33,0,Train/1/00001_00062_00013.png
41,40,6,6,35,35,0,Train/1/00001_00062_00014.png
41,41,6,6,36,36,0,Train/1/00001_00062_00015.png
43,41,6,5,37,36,0,Train/1/00001_00062_00016.png
43,42,6,5,38,37,0,Train/1/00001_00062_00017.png
43,44,5,6,38,39,0,Train/1/00001_00062_00018.png
45,45,5,5,40,40,0,Train/1/00001_00062_00019.png
46,47,5,6,41,42,0,Train/1/00001_00062_00020.png
47,48,5,6,41,42,0,Train/1/00001_00062_00021.png
49,49,6,6,44,44,0,Train/1/00001_00062_00022.png
51,50,6,6,45,45,0,Train/1/00001_00062_00023.png
51,52,5,6,46,47,0,Train/1/00001_00062_00024.png
52,52,5,5,47,47,0,Train/1/00001_00062_00025.png
54,55,5,6,49,50,0,Train/1/00001_00062_00026.png
57,58,5,6,52,53,0,Train/1/00001_00062_00027.png
60,60,6,6,55,55,0,Train/1/00001_00062_00028.png
64,68,5,7,59,62,0,Train/1/00001_00062_00029.png
26,26,6,5,21,21,0,Train/1/00001_00063_00000.png
26,27,5,6,21,22,0,Train/1/00001_00063_00001.png
27,27,6,6,22,22,0,Train/1/00001_00063_00002.png
27,26,6,5,22,21,0,Train/1/00001_00063_00003.png
28,28,6,6,22,23,0,Train/1/00001_00063_00004.png
29,30,6,6,24,25,0,Train/1/00001_00063_00005.png
29,30,5,5,23,24,0,Train/1/00001_00063_00006.png
31,30,6,5,26,25,0,Train/1/00001_00063_00007.png
32,31,6,5,27,26,0,Train/1/00001_00063_00008.png
33,33,6,6,28,28,0,Train/1/00001_00063_00009.png
32,33,5,6,27,28,0,Train/1/00001_00063_00010.png
34,33,6,5,29,28,0,Train/1/00001_00063_00011.png
35,36,6,6,30,31,0,Train/1/00001_00063_00012.png
35,36,5,5,30,31,0,Train/1/00001_00063_00013.png
38,39,6,6,33,34,0,Train/1/00001_00063_00014.png
39,39,5,5,33,34,0,Train/1/00001_00063_00015.png
39,40,5,5,34,34,0,Train/1/00001_00063_00016.png
42,42,6,6,36,36,0,Train/1/00001_00063_00017.png
45,43,6,5,39,38,0,Train/1/00001_00063_00018.png
46,47,5,6,41,42,0,Train/1/00001_00063_00019.png
50,49,6,5,45,44,0,Train/1/00001_00063_00020.png
52,52,5,5,47,47,0,Train/1/00001_00063_00021.png
57,56,6,5,52,51,0,Train/1/00001_00063_00022.png
61,61,5,6,56,56,0,Train/1/00001_00063_00023.png
68,64,7,5,62,59,0,Train/1/00001_00063_00024.png
72,71,6,6,66,65,0,Train/1/00001_00063_00025.png
83,82,7,7,75,75,0,Train/1/00001_00063_00026.png
95,95,9,9,87,87,0,Train/1/00001_00063_00027.png
108,107,10,9,99,98,0,Train/1/00001_00063_00028.png
130,130,11,11,119,119,0,Train/1/00001_00063_00029.png
25,27,5,6,20,22,0,Train/1/00001_00064_00000.png
25,27,5,6,20,22,0,Train/1/00001_00064_00001.png
27,27,6,5,22,22,0,Train/1/00001_00064_00002.png
28,28,6,6,23,23,0,Train/1/00001_00064_00003.png
29,29,6,6,24,24,0,Train/1/00001_00064_00004.png
29,28,5,5,23,23,0,Train/1/00001_00064_00005.png
30,29,5,5,25,24,0,Train/1/00001_00064_00006.png
30,30,5,6,25,25,0,Train/1/00001_00064_00007.png
31,31,6,6,26,26,0,Train/1/00001_00064_00008.png
31,32,6,6,26,26,0,Train/1/00001_00064_00009.png
32,33,5,6,26,27,0,Train/1/00001_00064_00010.png
33,34,5,6,27,28,0,Train/1/00001_00064_00011.png
35,35,6,6,30,30,0,Train/1/00001_00064_00012.png
37,36,6,5,32,31,0,Train/1/00001_00064_00013.png
38,39,6,6,33,33,0,Train/1/00001_00064_00014.png
39,38,6,5,34,33,0,Train/1/00001_00064_00015.png
39,39,5,5,33,33,0,Train/1/00001_00064_00016.png
41,41,5,5,36,36,0,Train/1/00001_00064_00017.png
43,43,5,5,38,38,0,Train/1/00001_00064_00018.png
49,48,6,5,43,43,0,Train/1/00001_00064_00019.png
51,50,6,5,45,45,0,Train/1/00001_00064_00020.png
54,54,6,5,49,48,0,Train/1/00001_00064_00021.png
59,59,6,6,53,54,0,Train/1/00001_00064_00022.png
62,63,6,6,57,58,0,Train/1/00001_00064_00023.png
64,67,5,6,59,61,0,Train/1/00001_00064_00024.png
72,73,7,7,66,67,0,Train/1/00001_00064_00025.png
79,82,7,8,72,74,0,Train/1/00001_00064_00026.png
92,93,8,9,83,85,0,Train/1/00001_00064_00027.png
105,107,9,10,96,98,0,Train/1/00001_00064_00028.png
116,121,10,11,106,111,0,Train/1/00001_00064_00029.png
29,28,6,5,24,23,0,Train/1/00001_00065_00000.png
27,30,5,6,21,24,0,Train/1/00001_00065_00001.png
29,29,5,5,24,24,0,Train/1/00001_00065_00002.png
30,29,6,5,25,24,0,Train/1/00001_00065_00003.png
29,31,5,6,24,26,0,Train/1/00001_00065_00004.png
29,32,5,5,24,27,0,Train/1/00001_00065_00005.png
30,32,5,5,24,26,0,Train/1/00001_00065_00006.png
33,33,6,6,28,28,0,Train/1/00001_00065_00007.png
32,32,5,5,27,27,0,Train/1/00001_00065_00008.png
32,34,5,6,27,29,0,Train/1/00001_00065_00009.png
33,34,5,5,27,28,0,Train/1/00001_00065_00010.png
34,36,5,6,28,30,0,Train/1/00001_00065_00011.png
35,37,5,6,30,32,0,Train/1/00001_00065_00012.png
38,39,6,6,33,34,0,Train/1/00001_00065_00013.png
39,40,5,5,33,34,0,Train/1/00001_00065_00014.png
41,42,6,6,35,37,0,Train/1/00001_00065_00015.png
41,43,5,5,36,37,0,Train/1/00001_00065_00016.png
43,46,5,6,38,41,0,Train/1/00001_00065_00017.png
46,49,5,5,40,43,0,Train/1/00001_00065_00018.png
48,51,5,6,43,46,0,Train/1/00001_00065_00019.png
53,54,6,5,47,49,0,Train/1/00001_00065_00020.png
54,57,5,5,49,51,0,Train/1/00001_00065_00021.png
59,59,5,5,53,54,0,Train/1/00001_00065_00022.png
64,65,6,6,59,60,0,Train/1/00001_00065_00023.png
72,73,7,7,66,67,0,Train/1/00001_00065_00024.png
79,80,7,7,72,73,0,Train/1/00001_00065_00025.png
92,92,8,8,83,84,0,Train/1/00001_00065_00026.png
104,105,9,10,95,96,0,Train/1/00001_00065_00027.png
123,123,10,10,112,112,0,Train/1/00001_00065_00028.png
144,144,13,12,131,132,0,Train/1/00001_00065_00029.png
34,37,5,6,29,32,0,Train/1/00001_00066_00000.png
37,38,6,6,31,33,0,Train/1/00001_00066_00001.png
38,38,6,5,32,33,0,Train/1/00001_00066_00002.png
39,41,6,6,33,35,0,Train/1/00001_00066_00003.png
39,42,6,6,34,36,0,Train/1/00001_00066_00004.png
39,41,5,5,34,36,0,Train/1/00001_00066_00005.png
40,43,5,6,35,38,0,Train/1/00001_00066_00006.png
42,43,6,6,37,38,0,Train/1/00001_00066_00007.png
41,42,5,5,36,37,0,Train/1/00001_00066_00008.png
42,44,5,6,37,38,0,Train/1/00001_00066_00009.png
44,44,6,6,39,39,0,Train/1/00001_00066_00010.png
45,45,5,5,39,39,0,Train/1/00001_00066_00011.png
47,47,6,6,42,42,0,Train/1/00001_00066_00012.png
48,49,5,6,42,43,0,Train/1/00001_00066_00013.png
49,51,5,6,44,45,0,Train/1/00001_00066_00014.png
51,52,5,6,45,46,0,Train/1/00001_00066_00015.png
55,53,6,5,49,48,0,Train/1/00001_00066_00016.png
57,55,5,5,51,50,0,Train/1/00001_00066_00017.png
60,58,6,5,54,52,0,Train/1/00001_00066_00018.png
63,61,6,5,57,55,0,Train/1/00001_00066_00019.png
64,64,5,5,59,58,0,Train/1/00001_00066_00020.png
71,69,7,6,64,62,0,Train/1/00001_00066_00021.png
75,74,7,7,69,68,0,Train/1/00001_00066_00022.png
